"index","id","name","primaryMuscle","inferredMuscle","bodyPart","equipment","imageTarget","videoTarget","duplicateCount","quality","flags"
"2625","wall_flexors_stretch","Wall Flexors Stretch","Forearms","Custom","Forearms","Body weight","Forearms","","1","44","missing_video;image_target:Forearms"
"2626","weighted_seated_neutral_wrist_curl","Weighted Seated Neutral Wrist Curl","Forearms","Forearms","Forearms","Weighted","Forearms","","1","44","missing_video"
"2627","weighted_seated_one_arm_reverse_wrist_curl","Weighted Seated One Arm Reverse Wrist Curl","Forearms","Forearms","Forearms","Weighted","Forearms","","1","44","missing_video"
"2628","weighted_seated_one_arm_wrist_curl","Weighted Seated One Arm Wrist Curl","Forearms","Forearms","Forearms","Weighted","Forearms","","1","44","missing_video"
"2629","weighted_seated_reverse_wrist_curl","Weighted Seated Reverse Wrist Curl","Forearms","Forearms","Forearms","Weighted","Forearms","","1","44","missing_video"
"2630","weighted_seated_supination","Weighted Seated Supination","Forearms","Custom","Forearms","Weighted","Forearms","","1","44","missing_video;image_target:Forearms"
"2631","weighted_standing_curl","Weighted Standing Curl","Forearms","Biceps","Forearms","Weighted","Forearms","Forearms","2","74","muscle_mismatch:Forearms->Biceps;image_target:Forearms;video_target:Forearms;duplicate_group"
"2632","weighted_standing_curl_weighted_standing_curl_6x5","Weighted Standing Curl","Forearms","Biceps","Forearms","Weighted","Forearms","Forearms","2","74","muscle_mismatch:Forearms->Biceps;image_target:Forearms;video_target:Forearms;duplicate_group"
"2633","weighted_standing_hand_squeeze","Weighted Standing Hand Squeeze","Forearms","Custom","Forearms","Weighted","Forearms","","1","44","missing_video;image_target:Forearms"
"2634","wrist_adduction_articulations","Wrist - Adduction - Articulations","Forearms","Forearms","Forearms","Body weight","Mobility","","1","74","image_target:Mobility"
"2635","wrist_extension_articulations","Wrist - Extension - Articulations","Forearms","Forearms","Forearms","Body weight","Mobility","","1","74","image_target:Mobility"
"2636","wrist_flexion_articulations","Wrist - Flexion - Articulations","Forearms","Forearms","Forearms","Body weight","Mobility","","1","74","image_target:Mobility"
"2637","wrist_circles","Wrist Circles","Forearms","Forearms","Forearms","Body weight","Forearms","Forearms","2","74","duplicate_group"
"2638","wrist_circles_wrist_circles_70l","Wrist Circles","Forearms","Forearms","Forearms","Body weight","Forearms","Forearms","2","74","duplicate_group"
"2639","wrist_curl_wrist_curl_6n","Wrist Curl","Forearms","Forearms","Forearms","Barbell","Forearms","Forearms","3","74","duplicate_group"
"2640","wrist_curl","Wrist Curl","Forearms","Forearms","Forearms","Barbell","Forearms","","3","44","missing_video;duplicate_group"
"2641","wrist_curl_wrist_curl_87","Wrist Curl","Forearms","Forearms","Forearms","Cable","Forearms","Forearms","3","74","duplicate_group"
"2642","wrist_extensor_stretch","Wrist Extensor Stretch","Forearms","Forearms","Forearms","Body weight","Forearms","Forearms","1","74",""
"2643","wrist_flexor_stretch","Wrist Flexor Stretch","Forearms","Forearms","Forearms","Body weight","Forearms","Forearms","1","74",""
"2644","wrist_radial_deviator_and_extensor_stretch","Wrist Radial Deviator And Extensor Stretch","Forearms","Forearms","Forearms","Body weight","Forearms","","1","44","missing_video"
"2645","wrist_radial_deviator_and_flexor_stretch","Wrist Radial Deviator And Flexor Stretch","Forearms","Forearms","Forearms","Body weight","Forearms","","1","44","missing_video"
"2646","wrist_roller","Wrist Roller","Forearms","Forearms","Forearms","Weighted","Forearms","Forearms","1","74",""
"2647","wrist_ulnar_deviator_and_extensor_stretch","Wrist Ulnar Deviator And Extensor Stretch","Forearms","Forearms","Forearms","Body weight","Forearms","","1","44","missing_video"
"2648","wrist_ulnar_deviator_and_flexor_stretch","Wrist Ulnar Deviator And Flexor Stretch","Forearms","Forearms","Forearms","Body weight","Forearms","","1","74",""
"2649","45_degree_hyperextension","45 degree hyperextension","Glutes","Custom","Hips","Body weight","Back","Back","1","74","image_target:Back;video_target:Back"
"2650","45_degree_one_leg_hyperextension","45 degree one leg hyperextension","Glutes","Custom","Hips","Body weight","Glutes","","1","44","missing_video;image_target:Glutes"
"2651","45_degrees_back_extension","45 degrees Back Extension","Glutes","Posterior","Hips","Body weight","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2652","a_brief_introduction","A brief introduction","Glutes","Custom","Hips","Body weight","","","1","24","missing_image;missing_video"
"2653","abduction_of_one_leg_flexion_stretch","Abduction Of One Leg Flexion Stretch","Glutes","Custom","Thighs","Body weight","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2654","abductors","Abductors","Glutes","Custom","Hips","Body weight","","","1","24","missing_image;missing_video"
"2655","adduction_of_arm_in_back_stretch","Adduction Of Arm In Back Stretch","Glutes","Back","Back","Body weight","Back","","1","44","missing_video;muscle_mismatch:Glutes->Back"
"2656","adductor_longus","Adductor Longus","Glutes","Custom","Hips","Body weight","","","1","24","missing_image;missing_video"
"2657","adductor_stretch_adductor_stretch_6zg","Adductor stretch","Glutes","Custom","Hips","Body weight","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2658","adductor_stretch","Adductor Stretch","Glutes","Custom","Hips","Body weight","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2659","alternate_leg_raise","Alternate Leg Raise","Glutes","Core","Hips","Body weight","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Core;image_target:Glutes;video_target:Glutes"
"2660","alternating_superman","Alternating Superman","Glutes","Custom","Hips","Body weight","","Glutes","2","54","missing_image;video_target:Glutes;duplicate_group"
"2661","alternating_superman_alternating_superman_9ny","Alternating Superman","Glutes","Custom","Hips","Body weight","","","2","24","missing_image;missing_video;duplicate_group"
"2662","around_the_world_superman_hold","Around the World Superman Hold","Glutes","Custom","Hips","Body weight","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2663","assisted_lying_adductors_stretch","Assisted Lying Adductors Stretch","Glutes","Custom","Hips","Assisted","Glutes","","1","44","missing_video;image_target:Glutes"
"2664","assisted_lying_gluteus_and_piriformis_stretch","Assisted Lying Gluteus And Piriformis Stretch","Glutes","Glutes","Hips","Assisted","Glutes","","1","44","missing_video"
"2665","assisted_lying_gluteus_maximus_stretch","Assisted Lying Gluteus Maximus Stretch","Glutes","Glutes","Hips","Assisted","Glutes","","1","44","missing_video"
"2666","assisted_lying_hip_stretch_in_supine_position","Assisted Lying Hip Stretch In Supine Position","Glutes","Custom","Hips","Body weight","Glutes","","1","44","missing_video;image_target:Glutes"
"2667","assisted_one_leg_extension","Assisted One Leg Extension","Glutes","Quads","Hips","Body weight","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes"
"2668","assisted_side_lying_adductor_stretch","Assisted Side Lying Adductor Stretch","Glutes","Custom","Hips","Assisted","Glutes","","1","44","missing_video;image_target:Glutes"
"2669","back_forward_leg_swings_back_forward_leg_swings_7ca","Back Forward Leg Swings","Glutes","Back","Hips","Body weight","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Back;image_target:Glutes;video_target:Glutes;duplicate_group"
"2670","back_forward_leg_swings","Back Forward Leg Swings","Glutes","Back","Hips","Body weight","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Back;image_target:Glutes;video_target:Glutes;duplicate_group"
"2671","band_bent_over_hip_extension_band_bent_over_hip_extension_6ao","Band bent-over hip extension","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2672","band_bent_over_hip_extension","Band Bent-over Hip Extension","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2673","band_cross_abduction","Band Cross Abduction","Glutes","Custom","Hips","Band","","Glutes","1","54","missing_image;video_target:Glutes"
"2674","band_deadlift","Band deadlift","Glutes","Posterior","Hips","Band","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2675","band_deadlift_band_deadlift_9m5","Band Deadlift","Glutes","Posterior","Hips","Band","","Glutes","2","54","missing_image;muscle_mismatch:Glutes->Posterior;duplicate_group"
"2676","band_deadlift_with_single_arm_row","Band Deadlift with Single Arm Row","Glutes","Posterior","Thighs","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2677","band_good_morning","Band Good Morning","Glutes","Posterior","Hips","Band","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Posterior;reviewed_good_morning"
"2678","band_hip_abduction_band_hip_abduction_6yf","Band hip abduction","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2679","band_hip_abduction","Band Hip Abduction","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2680","band_hip_adduction_band_hip_adduction_6yg","Band hip adduction","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2681","band_hip_adduction","Band Hip Adduction","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2682","band_hip_extension","Band hip extension","Glutes","Custom","Hips","Band","Glutes","","1","44","missing_video;image_target:Glutes"
"2683","band_hip_flexion","Band Hip Flexion","Glutes","Custom","Hips","Band","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2684","band_hip_lift","Band Hip Lift","Glutes","Custom","Hips","Band","Glutes","","1","44","missing_video;image_target:Glutes"
"2685","band_kickback","Band kickback","Glutes","Glutes","Triceps, Upper Arms","Band","UpperArms","","1","44","missing_video;image_target:UpperArms"
"2686","band_kneeling_rear_kick","Band kneeling rear kick","Glutes","Custom","Hips","Band","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2687","band_lying_hip_external_rotation","Band Lying Hip External Rotation","Glutes","Custom","Hips","Body weight","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2688","band_lying_hip_external_rotation_band_lying_hip_external_rotation_6aq","Band Lying Hip External Rotation","Glutes","Custom","Hips","Band","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2689","band_lying_hip_internal_rotation_band_lying_hip_internal_rotation_8fi","Band Lying Hip Internal Rotation","Glutes","Custom","Hips","Band","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2690","band_lying_hip_internal_rotation","Band Lying Hip Internal Rotation","Glutes","Custom","Hips","Band","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2691","band_lying_leg_raise","Band lying leg raise","Glutes","Core","Hips","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Core;image_target:Glutes"
"2692","band_lying_straight_leg_raise","Band Lying Straight Leg Raise","Glutes","Core","Hips","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Core;image_target:Glutes"
"2693","band_one_arm_single_leg_split_squat","Band One Arm Single Leg Split Squat","Glutes","Quads","Hips","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes"
"2694","band_pull_through_band_pull_through_8fj","Band pull through","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2695","band_pull_through","Band pull through","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2696","band_seated_hip_external_rotation","Band Seated Hip External Rotation","Glutes","Custom","Hips","Band","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2697","band_seated_hip_internal_rotation","Band Seated Hip Internal Rotation","Glutes","Custom","Hips","Band","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2698","band_side_step_with_horizontal_pallof_hold","Band Side Step with Horizontal Pallof Hold","Glutes","Custom","Hips","Band","","","1","44","missing_video"
"2699","band_single_leg_split_squat","Band single leg split squat","Glutes","Quads","Hips","Band","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2700","band_single_stiff_leg_deadlift","Band Single stiff leg deadlift","Glutes","Posterior","Hips","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2701","band_single_stiff_leg_deadlift_with_single_arm_row","Band Single Stiff Leg Deadlift with Single Arm Row","Glutes","Posterior","Thighs","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2702","band_squat","Band squat","Glutes","Quads","Hips","Band","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2703","band_standing_hip_extension","Band standing hip extension","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2704","band_standing_hip_extension_band_standing_hip_extension_96t","Band Standing Hip Extension","Glutes","Custom","Hips","Band","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2705","band_standing_leg_raise","Band Standing Leg Raise","Glutes","Core","Hips","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Core;image_target:Glutes"
"2706","band_standing_straight_leg_raise","Band standing straight leg raise","Glutes","Core","Hips","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Core;image_target:Glutes"
"2707","band_step_up","Band step-up","Glutes","Custom","Hips","Band","Glutes","","1","44","missing_video;image_target:Glutes"
"2708","band_stiff_leg_deadlift","Band stiff leg deadlift","Glutes","Posterior","Hips","Band","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2709","band_straight_back_stiff_leg_deadlift","Band straight back stiff leg deadlift","Glutes","Posterior","Hips","Band","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Posterior"
"2710","bar_band_kneeling_single_leg_kick","Bar Band Kneeling Single Leg Kick","Glutes","Custom","Hips","Stick","Glutes","","1","44","missing_video;image_target:Glutes"
"2711","bar_band_single_leg_reverse_hyperextension","Bar Band Single Leg Reverse Hyperextension","Glutes","Custom","Hips","Stick","Glutes","","1","44","missing_video;image_target:Glutes"
"2712","bar_band_swing","Bar Band Swing","Glutes","Custom","Hips","Stick","Glutes","","1","44","missing_video;image_target:Glutes"
"2713","barbell_banded_romanian_deadlift","Barbell Banded Romanian Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2714","barbell_banded_sumo_deadlift","Barbell Banded Sumo Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2715","barbell_bench_squat_barbell_bench_squat_606","Barbell Bench Squat","Glutes","Quads","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2716","barbell_deadlift","Barbell Deadlift","Glutes","Posterior","Thighs","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2717","barbell_deadlift_barbell_deadlift_602","Barbell Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2718","barbell_deadlift_against_chains","Barbell Deadlift against Chains","Glutes","Posterior","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2719","barbell_front_squat_barbell_front_squat_60m","Barbell Front Squat","Glutes","Quads","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2720","barbell_glute_bridge","Barbell Glute Bridge","Glutes","Glutes","Hips","Barbell","Glutes","Glutes","3","74","duplicate_group"
"2721","barbell_glute_bridge_barbell_glute_bridge_83w","Barbell Glute Bridge","Glutes","Glutes","Hips","Barbell","Glutes","Glutes","3","74","duplicate_group"
"2722","barbell_glute_bridge_barbell_glute_bridge_705","Barbell Glute Bridge","Glutes","Glutes","Hips","Barbell","Glutes","","3","44","missing_video;duplicate_group"
"2723","barbell_glute_bridge_two_legs_on_bench","Barbell Glute Bridge Two Legs on Bench","Glutes","Glutes","Hips","Barbell","Glutes","","1","44","missing_video"
"2724","barbell_good_morning_barbell_good_morning_7se","Barbell Good Morning","Glutes","Posterior","Hips","Barbell","Thighs","Thighs","1","74","muscle_mismatch:Glutes->Posterior;reviewed_good_morning"
"2725","barbell_hack_squat","Barbell Hack Squat","Glutes","Quads","Thighs","Barbell","Glutes","","2","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes;duplicate_group"
"2726","barbell_hack_squat_barbell_hack_squat_60q","Barbell Hack Squat","Glutes","Quads","Hips","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes;duplicate_group"
"2727","barbell_hip_thrust","Barbell Hip Thrust","Glutes","Glutes","Hips","Barbell","Glutes","Glutes","1","74",""
"2728","barbell_hip_thrust_with_resistance_band","Barbell Hip Thrust with Resistance Band","Glutes","Glutes","Hips","Barbell","Glutes","","1","44","missing_video"
"2729","barbell_lateral_lunge_barbell_lateral_lunge_706","Barbell Lateral Lunge","Glutes","Quads","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2730","barbell_lying_lifting","Barbell Lying Lifting","Glutes","Custom","Hips","Barbell","Glutes","","1","44","missing_video;image_target:Glutes"
"2731","barbell_one_leg_hip_thrust","Barbell one leg hip thrust","Glutes","Glutes","Hips","Barbell","Glutes","Glutes","1","74",""
"2732","barbell_rack_pull","Barbell Rack Pull","Glutes","Custom","Hips","Barbell","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2733","barbell_reeves_deadlift","Barbell Reeves Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2734","barbell_resistance_band_hip_thrust","Barbell Resistance Band Hip Thrust","Glutes","Glutes","Hips","Barbell","Glutes","","1","44","missing_video"
"2735","barbell_rollout_barbell_rollout_61s","Barbell Rollout","Glutes","Custom","Hips","Barbell","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2736","barbell_romanian_deadlift","Barbell Romanian Deadlift","Glutes","Posterior","Thighs","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2737","barbell_romanian_deadlift_barbell_romanian_deadlift_61t","Barbell Romanian Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2738","barbell_romanian_deadlift_from_deficit","Barbell Romanian Deadlift From Deficit","Glutes","Posterior","Hips","Barbell","Thighs","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2739","barbell_seated_good_morning","Barbell Seated Good morning","Glutes","Posterior","Hips","Barbell","Glutes","","2","44","missing_video;muscle_mismatch:Glutes->Posterior;duplicate_group;reviewed_good_morning"
"2740","barbell_seated_good_morning_barbell_seated_good_morning_61y","Barbell Seated Good morning","Glutes","Posterior","Hips","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group;reviewed_good_morning"
"2741","barbell_single_leg_deadlift","Barbell Single Leg Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","","2","44","missing_video;muscle_mismatch:Glutes->Posterior;duplicate_group"
"2742","barbell_single_leg_deadlift_barbell_single_leg_deadlift_7hs","Barbell Single Leg Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2743","barbell_single_leg_split_squat_barbell_single_leg_split_squat_627","Barbell Single Leg Split Squat","Glutes","Quads","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2744","barbell_split_squat_barbell_split_squat_89k","Barbell Split Squat","Glutes","Quads","Hips","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes;duplicate_group"
"2745","barbell_split_squat","Barbell Split Squat","Glutes","Quads","Hips","Barbell","Glutes","","2","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes;duplicate_group"
"2746","barbell_squat_hips","Barbell Squat - Hips","Glutes","Quads","Thighs","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes"
"2747","barbell_step_up","Barbell Step up","Glutes","Custom","Thighs","Barbell","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2748","barbell_step_up_barbell_step_up_62m","Barbell Step-up","Glutes","Custom","Quadriceps, Thighs","Barbell","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2749","barbell_stiff_leg_deadlift_on_bench","Barbell Stiff Leg Deadlift on Bench","Glutes","Posterior","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2750","barbell_stiff_legged_deadlift","Barbell Stiff Legged Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Posterior"
"2751","barbell_straight_leg_deadlift","Barbell Straight Leg Deadlift","Glutes","Posterior","Hips","Barbell","Thighs","Thighs","1","74","muscle_mismatch:Glutes->Posterior"
"2752","barbell_sumo_deadlift","Barbell Sumo Deadlift","Glutes","Posterior","Quadriceps, Thighs","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2753","barbell_sumo_deadlift_barbell_sumo_deadlift_62p","Barbell Sumo Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2754","barbell_sumo_deadlift_from_blocks","Barbell Sumo Deadlift from Blocks","Glutes","Posterior","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2755","barbell_sumo_romanian_deadlift","Barbell Sumo Romanian Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Posterior"
"2756","barbell_weighted_deadlift","Barbell Weighted Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2757","barbell_wide_stance_stiff_leg_deadlift","Barbell Wide Stance Stiff Leg Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2758","barbell_zercher_squat","Barbell Zercher Squat","Glutes","Quads","Hips","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes"
"2759","bench_full_squat","Bench Full Squat","Glutes","Quads","Thighs","Body weight","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes"
"2760","bench_hip_extension","Bench Hip Extension","Glutes","Custom","Hips","Body weight","Glutes","","1","44","missing_video;image_target:Glutes"
"2761","bench_squat","Bench Squat","Glutes","Quads","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2762","bent_knee_back_to_side_kick","Bent Knee Back to Side Kick","Glutes","Back","Hips","Body weight","","Glutes","2","54","missing_image;muscle_mismatch:Glutes->Back;video_target:Glutes;duplicate_group"
"2763","bent_knee_back_to_side_kick_bent_knee_back_to_side_kick_9nl","Bent Knee Back to Side Kick","Glutes","Back","Hips","Body weight","","Glutes","2","54","missing_image;muscle_mismatch:Glutes->Back;video_target:Glutes;duplicate_group"
"2764","bent_leg_circle_kick","Bent Leg Circle Kick","Glutes","Custom","Hips","Body weight","Glutes","","1","44","missing_video;image_target:Glutes"
"2765","bent_leg_kickback","Bent Leg Kickback","Glutes","Glutes","Hips","Body weight","Glutes","Glutes","2","74","duplicate_group"
"2766","bent_leg_kickback_bent_leg_kickback_8ft","Bent Leg Kickback","Glutes","Glutes","Hips","Body weight","Glutes","Glutes","2","74","duplicate_group"
"2767","bent_leg_side_kick","Bent Leg Side Kick","Glutes","Custom","Hips","Body weight","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2768","bent_leg_side_kick_bent_leg_side_kick_8fu","Bent Leg Side Kick","Glutes","Custom","Hips","Body weight","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2769","bent_side_knee_push_up","Bent Side Knee Push-up","Glutes","Chest","Hips","Body weight","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Chest;image_target:Glutes"
"2770","bird_dog","Bird Dog","Glutes","Custom","Hips","Body weight","","Core","1","74","video_target:Core"
"2771","bodyweight_frog_pump","Bodyweight Frog Pump","Glutes","Custom","Hips","Body weight","Glutes","","1","44","missing_video;image_target:Glutes"
"2772","bow_yoga_pose","Bow Yoga Pose","Glutes","Custom","Hips","Body weight","Thighs","","1","44","missing_video;image_target:Thighs"
"2773","bridge_hip_abduction","Bridge Hip Abduction","Glutes","Glutes","Hips","Body weight","Glutes","Glutes","1","74",""
"2774","bridge_pose_setu_bandhasana","Bridge Pose Setu Bandhasana","Glutes","Glutes","Yoga","Body weight","","","2","74","duplicate_group"
"2775","bridge_pose_setu_bandhasana_bridge_pose_setu_bandhasana_6zl","Bridge Pose Setu Bandhasana","Glutes","Glutes","Yoga","Body weight","","","2","74","duplicate_group"
"2776","bridge_pose_yoga_stretch","Bridge Pose Yoga Stretch","Glutes","Glutes","Upper Arms, Thighs","Body weight","","","1","44","missing_video"
"2777","butterfly_yoga_pose","Butterfly Yoga Pose","Glutes","Chest","Hips","Body weight","Thighs","Thighs","1","74","muscle_mismatch:Glutes->Chest;image_target:Thighs;video_target:Thighs"
"2778","cable_bent_over_neutral_grip_kickback_with_rope_attachment","Cable Bent-Over Neutral Grip Kickback with Rope Attachment","Glutes","Glutes","Upper Arms","Cable","UpperArms","","1","44","missing_video;image_target:UpperArms"
"2779","cable_bent_over_single_arm_kickback","Cable Bent-Over Single Arm Kickback","Glutes","Glutes","Upper Arms","Cable","UpperArms","","1","44","missing_video;image_target:UpperArms"
"2780","cable_bent_over_single_arm_neutral_grip_kickback_with_rope_attachment","Cable Bent-Over Single Arm Neutral Grip Kickback with Rope Attachment","Glutes","Glutes","Upper Arms","Cable","UpperArms","","1","44","missing_video;image_target:UpperArms"
"2781","cable_donkey_kickback","Cable Donkey Kickback","Glutes","Glutes","Hips","Cable","Glutes","Glutes","1","74",""
"2782","cable_hip_abduction_cable_hip_abduction_6xv","Cable hip abduction","Glutes","Custom","Hips","Cable","Glutes","Glutes","4","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2783","cable_hip_abduction","Cable hip abduction","Glutes","Custom","Hips","Cable","Glutes","Glutes","4","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2784","cable_hip_abduction_cable_hip_abduction_87c","Cable Hip Abduction","Glutes","Custom","Hips","Cable","Glutes","","4","44","missing_video;image_target:Glutes;duplicate_group"
"2785","cable_hip_abduction_cable_hip_abduction_87d","Cable Hip Abduction","Glutes","Custom","Hips","Cable","Glutes","","4","44","missing_video;image_target:Glutes;duplicate_group"
"2786","cable_hip_adduction","Cable Hip Adduction","Glutes","Custom","Hips","Cable","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2787","cable_hip_adduction_cable_hip_adduction_63e","Cable Hip Adduction","Glutes","Custom","Thighs","Cable","Thighs","Thighs","2","74","image_target:Thighs;video_target:Thighs;duplicate_group"
"2788","cable_kickback","Cable kickback","Glutes","Glutes","Triceps, Upper Arms","Cable","UpperArms","UpperArms","3","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2789","cable_kickback_cable_kickback_7ev","Cable kickback","Glutes","Glutes","Upper Arms","Cable","UpperArms","","3","44","missing_video;image_target:UpperArms;duplicate_group"
